date,hall_id,hall_name,market,rule_id,reason,raw_mean,predicted_mean,decision_floor,adjusted_edge,utility_edge,travel_minutes,travel_penalty,sample_n,confidence,rank,risk_flags,data_through,data_age_days,stale_warning,forecast_horizon_days,horizon_warning
2026-11-04,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,112,
2026-11-04,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,toho_day04_avoid,4日回避,6.7,21.8,50,-28.2,-56.2,38,28.0,12,0.4281,NO BET,[],2026-07-12,3,,112,90日超のテンプレ予測
2026-11-04,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.532,NO BET,[],2026-06-24,21,,112,90日超のテンプレ予測
2026-11-04,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,,通常ベース,50.9,50.9,50,0.9,-7.1,18,8.0,122,0.6697,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.6553,C,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.6016,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.6779,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.6722,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,112,
2026-11-04,keikyu_mitoya_omorimachi,みとや大森町店,京急線,mt_day4_family,4のつく日,197.3,163.0,50,113.0,75.0,48,38.0,19,0.5021,B,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,,通常ベース,-32.3,-32.3,50,-82.3,-92.3,20,10.0,145,0.6762,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,112,
2026-11-04,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,ys7_day4_family_avoid,4のつく日・回収帯,-99.1,-89.6,50,-139.6,-167.6,38,28.0,19,0.5021,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.6762,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,112,
2026-11-04,tsurumi_maruhan,マルハン鶴見店,鶴見,,通常ベース,-181.1,-181.1,0,-181.1,-216.1,45,35.0,104,0.6626,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,tsurumi_kintoki,金時鶴見店,鶴見,,通常ベース,-67.3,-67.3,0,-67.3,-107.3,50,40.0,120,0.669,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.0571,NO BET,[],2026-07-07,8,,112,90日超のテンプレ予測
2026-11-04,kawasaki_access,アクセス川崎店,川崎,,通常ベース,0.0,0.0,50,-50.0,-84.0,44,34.0,0,0.0571,NO BET,[],2026-07-13,2,,112,90日超のテンプレ予測
2026-11-04,center_minami_ziath,ジアスセンター南,センター南,,通常ベース,0.0,0.0,0,0.0,-33.0,43,33.0,0,0.0571,NO BET,[],2026-07-11,4,,112,90日超のテンプレ予測
2026-11-04,kawasaki_bellcity,ベルシティザシティ川崎店,川崎,,通常ベース,-114.0,-114.0,0,-114.0,-142.0,38,28.0,99,0.6602,NO BET,[],2026-07-08,7,,112,90日超のテンプレ予測
2026-11-04,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,,通常ベース,0.0,0.0,0,0.0,-24.0,34,24.0,0,0.0571,NO BET,[],2026-07-12,3,,112,90日超のテンプレ予測
2026-11-04,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,112,
2026-11-04,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,112,
2026-11-04,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,112,
2026-11-04,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,112,
2026-11-05,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,ses_day05,5日,278.0,213.2,50,163.2,151.2,22,12.0,12,0.4264,B,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,srd_day05,5日被せ,250.0,181.2,50,131.2,118.2,23,13.0,11,0.3368,C,[],2026-06-26,19,,113,90日超のテンプレ予測
2026-11-05,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.1776,NO BET,[],2026-07-11,4,,113,90日超のテンプレ予測
2026-11-05,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.6751,NO BET,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,,通常ベース,-119.0,-119.0,0,-119.0,-127.0,18,8.0,301,0.6751,NO BET,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.5479,NO BET,[],2026-06-24,21,,113,90日超のテンプレ予測
2026-11-05,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.6751,NO BET,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,,通常ベース,-57.8,-57.8,50,-107.8,-111.8,14,4.0,246,0.6751,NO BET,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,113,
2026-11-05,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,113,
2026-11-05,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,,通常ベース,67.1,67.1,50,17.1,-10.9,38,28.0,159,0.6751,NO BET,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,,通常ベース,-74.7,-74.7,50,-124.7,-138.7,24,14.0,129,0.5298,NO BET,[],2026-06-24,21,,113,90日超のテンプレ予測
2026-11-05,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,bd_digit_5_absolute,5のつく日（絶対水準B）,89.8,83.8,50,33.8,25.8,18,8.0,22,0.5211,C,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.6526,C,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,,通常ベース,5.0,5.0,50,-45.0,-53.0,18,8.0,43,0.5991,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.6751,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,kamata_maruhan_mega1,マルハンメガシティ2000 蒲田1,蒲田,,通常ベース,2.0,2.0,50,-48.0,-56.0,18,8.0,130,0.6694,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,kamata_rakuen,楽園蒲田店,蒲田,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026/7/7に567→587台へ増台しregime新規(n=7、ROバフ+149/86%進行中)。8月下旬に解禁判定: ①8/11・8/22の新regime初検定 ②バフ後ベース+50超で解禁,113,
2026-11-05,keikyu_mitoya_omorimachi,みとや大森町店,京急線,,通常ベース,-38.6,-38.6,50,-88.6,-126.6,48,38.0,155,0.6751,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,ooimachi_big_dipper,BIGディッパー大井町店,大井町線,,通常ベース,-32.3,-32.3,50,-82.3,-92.3,20,10.0,145,0.6734,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,yokohama_123_west,123横浜西口店,横浜,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,31,21.0,0,0.0,NO BET,"[""日次n不足""]",,0,全店平均差枚が公開集計サイトでマスクされ、媒体記事は好調な選抜箇所のみ。全344台の平均差枚・勝率を取得するまで店日予測を解禁しない,113,
2026-11-05,ikebukuro_yasuda7,YASUDA7（東池袋7号店）,副都心線北上,,通常ベース,-44.3,-44.3,50,-94.3,-122.3,38,28.0,141,0.6724,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,tsurumi_uno,鶴見UNO,鶴見,,通常ベース,-125.7,-125.7,50,-175.7,-203.7,38,28.0,145,0.6734,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,tsurumi_aviva,アビバ鶴見店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,39,29.0,0,0.0,NO BET,"[""日次n不足""]",,0,2026年の公開媒体は好調な選抜4台ブロック中心で、20円335台の全店平均差枚・平均G・勝率を負日込みで連続取得できない。過去固定日も弱いため、全店系列を取得するまで予測を解禁しない,113,
2026-11-05,tsurumi_maruhan,マルハン鶴見店,鶴見,,通常ベース,-181.1,-181.1,0,-181.1,-216.1,45,35.0,104,0.6598,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,tsurumi_kintoki,金時鶴見店,鶴見,kt_day5_monitor,通常5日（見送り）,-7.3,-29.1,0,-29.1,-69.1,50,40.0,7,0.3154,NO BET,[],2026-07-05,10,,113,90日超のテンプレ予測
2026-11-05,tsurumi_nanbusen_shitte,南武線尻手駅前店,鶴見,,通常ベース,0.0,0.0,0,0.0,-22.0,32,22.0,0,0.0568,NO BET,[],2026-07-07,8,,113,90日超のテンプレ予測
2026-11-05,kawasaki_access,アクセス川崎店,川崎,,通常ベース,0.0,0.0,50,-50.0,-84.0,44,34.0,0,0.0568,NO BET,[],2026-07-13,2,,113,90日超のテンプレ予測
2026-11-05,center_minami_ziath,ジアスセンター南,センター南,,通常ベース,0.0,0.0,0,0.0,-33.0,43,33.0,0,0.0568,NO BET,[],2026-07-11,4,,113,90日超のテンプレ予測
2026-11-05,kawasaki_bellcity,ベルシティザシティ川崎店,川崎,,通常ベース,-114.0,-114.0,0,-114.0,-142.0,38,28.0,99,0.6574,NO BET,[],2026-07-08,7,,113,90日超のテンプレ予測
2026-11-05,kashimada_asahi2,アサヒ2鹿島田店,鹿島田,,通常ベース,0.0,0.0,0,0.0,-24.0,34,24.0,0,0.0568,NO BET,[],2026-07-12,3,,113,90日超のテンプレ予測
2026-11-05,tsurumi_kiccho_komaoka,吉兆横浜駒岡店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,50,40.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開記事は結果後に選ばれた好調機種・4台ブロック中心で、46枚スロ750台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,113,
2026-11-05,tsurumi_kicona_chuo,キコーナ鶴見中央店,鶴見,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,51,41.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント候補3・9のつく日と取材レポートは確認できるが、46枚スロ185台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。結果後選抜やTOP25を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,113,
2026-11-05,tsurumi_superseven_namamugi,パーラースーパーセブン生麦店,鶴見,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,49,39.0,0,0.0,NO BET,"[""日次n不足""]",,0,旧イベント7のつく日・周年7月7日・独自施策告知は確認できるが、46枚スロ126台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。告知や口コミを全店実績へ外挿せず、全店系列を取得するまで予測を解禁しない,113,
2026-11-05,hirama_prest2,PREST平間店Ⅱ,平間,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,28,18.0,0,0.0,NO BET,"[""日次n不足""]",,0,3・7のつく日と高頻度の取材結果は確認できるが、公開記事は取材対象として選ばれた一部台の集計で、46枚スロ144台の全店平均差枚・平均G・台勝率を負日込みで連続取得できない。選抜値を店全体へ外挿せず、全店系列を取得するまで予測を解禁しない,113,
2026-11-06,shibuya_espace_shinkan,エスパス日拓渋谷駅前新館,渋谷,,通常ベース,19.0,19.0,50,-31.0,-43.0,22,12.0,,0.1769,NO BET,"[""通常金曜""]",2026-07-12,3,,114,90日超のテンプレ予測
2026-11-06,shibuya_rakuen_dogenzaka,楽園渋谷道玄坂店,渋谷,,通常ベース,-8.0,-8.0,50,-58.0,-71.0,23,13.0,,0.1449,NO BET,[],2026-06-26,19,,114,90日超のテンプレ予測
2026-11-06,shibuya_rakuen_ekimae,楽園渋谷駅前店,渋谷,,通常ベース,45.0,45.0,40,5.0,-5.0,20,10.0,,0.1769,NO BET,[],2026-07-11,4,,114,90日超のテンプレ予測
2026-11-06,mizonokuchi_rakuen,楽園溝の口店,溝の口,,通常ベース,-195.4,-195.4,0,-195.4,-202.4,17,7.0,281,0.6722,NO BET,[],2026-07-12,3,,114,90日超のテンプレ予測
2026-11-06,mizonokuchi_espace_shinkan,エスパス日拓溝の口駅前新館,溝の口,,通常ベース,-119.0,-119.0,0,-119.0,-127.0,18,8.0,301,0.6722,NO BET,[],2026-07-12,3,,114,90日超のテンプレ予測
2026-11-06,mizonokuchi_espace_honkan,エスパス日拓溝の口駅前本館,溝の口,,通常ベース,-212.0,-212.0,0,-212.0,-220.0,18,8.0,296,0.5457,NO BET,[],2026-06-24,21,,114,90日超のテンプレ予測
2026-11-06,mizonokuchi_slot_act,SLOT ACT,溝の口,,通常ベース,-132.3,-132.3,0,-132.3,-140.3,18,8.0,167,0.6722,NO BET,[],2026-07-12,3,,114,90日超のテンプレ予測
2026-11-06,toyoko_redrock_gakugei,レッドロック学芸大学駅前店,東横線,rr_day06_nonsat,6日・非土曜は見送り,44.4,13.0,50,-37.0,-41.0,14,4.0,9,0.3746,NO BET,[],2026-07-12,3,,114,90日超のテンプレ予測
2026-11-06,toyoko_hinomaru_nakameguro,ヒノマル中目黒,東横線,,監視中（予測未解禁）,0.0,0.0,0,-999.0,-999.0,18,8.0,0,0.0,NO BET,"[""日次n不足""]",,0,公開日次n=0。P'sCubeの毎日取得を開始し、日タイプごとの最小nを満たすまで予測しない。,114,
2026-11-06,toyoko_oriental_jiyugaoka,オリエンタルパサージュ自由が丘,東横線,,監視中（予測未解禁）,0.0,0.0,50,-999.0,-999.0,5,0.0,0,0.0,NO BET,"[""日次n不足""]",,0,通常日の日次テーブルと20円/5円別の差枚が未取得。公開集計は5円47台を含む可能性があるため、固定日の店予測へ流用しない。,114,
2026-11-06,fukutoshin_maruhan_shinjuku_toho,マルハン新宿東宝ビル店,副都心線北上,toho_day6_family,6のつく日・補助,129.3,123.1,50,73.1,45.1,38,28.0,36,0.579,B,[],2026-07-12,3,,114,90日超のテンプレ予測
2026-11-06,yokohama_slot_mm_tsunashima,SLOT M&M綱島店,東横線,mm_old_event_3_6_union,3・6のつく日（20円140台・非等価）,18.7,17.0,50,-33.0,-47.0,24,14.0,40,0.467,NO BET,[],2026-06-24,21,,114,90日超のテンプレ予測
2026-11-06,ikegami_big_dipper_togoshi_ginza,BIGディッパー戸越銀座店,池上線,,通常ベース,50.9,50.9,50,0.9,-7.1,18,8.0,122,0.6641,NO BET,[],2026-07-13,2,,114,90日超のテンプレ予測
2026-11-06,kamata_maruhan_mega7,マルハンメガシティ2000蒲田7,蒲田,,通常ベース,91.0,91.0,50,41.0,33.0,18,8.0,90,0.6499,C,[],2026-07-13,2,,114,90日超のテンプレ予測
2026-11-06,kamata_hiroki_max,ヒロキMAX蒲田店,蒲田,hm_day6,6の日,96.0,59.6,50,9.6,1.6,18,8.0,6,0.3033,NO BET,[],2026-07-13,2,,114,90日超のテンプレ予測
2026-11-06,fukutoshin_maruhan_ikebukuro_sb,マルハン池袋 SLOT BASE,副都心線北上,,通常ベース,61.0,61.0,50,11.0,-17.0,38,28.0,221,0.6722,NO BET,[],2026-07-13,2,,114,90日超のテンプレ予測
